# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.5188689, 0.0000000, 1.0952434, 0.0000000
5.0000000, 0.0924267, 0.0000000, 1.0515974, 0.0000000
8.0000000, 0.0067771, 0.0000000, 1.0341515, 0.0000000
