# TOPAS Version: 3.9
# Parameter File: Low_withbeam.txt
# Results for scorer: Setup_low_CellLayer_LET
# Scored in component: CellflaskBottom
# ProtonLET ( MeV/mm/(g/cm3) ) : Sum   
2.302060127258301
