# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.5150097, 0.0000000, 1.1043485, 0.0000000
5.0000000, 0.0899120, 0.0000000, 1.0592842, 0.0000000
8.0000000, 0.0063820, 0.0000000, 1.0415106, 0.0000000
