# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.3796812, 0.0000000, 1.4467930, 0.0000000
5.0000000, 0.0426620, 0.0000000, 1.2533884, 0.0000000
8.0000000, 0.0020027, 0.0000000, 1.1760219, 0.0000000
