# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.5501277, 0.0000000, 1.0224412, 0.0000000
5.0000000, 0.1060797, 0.0000000, 1.0125702, 0.0000000
8.0000000, 0.0083241, 0.0000000, 1.0086321, 0.0000000
