# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.4096680, 0.0000000, 1.3661479, 0.0000000
5.0000000, 0.0507410, 0.0000000, 1.2103511, 0.0000000
8.0000000, 0.0025552, 0.0000000, 1.1488321, 0.0000000
