x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-17.625900,-148.602000,323.050000,15.834973,2.216622
-17.325900,-148.602000,323.050000,16.110790,1.900492
-17.025900,-148.602000,323.050000,16.312363,1.938553
-16.725900,-148.602000,323.050000,16.493631,2.146955
-16.425900,-148.602000,323.050000,16.545193,2.237178
-16.125900,-148.602000,323.050000,16.581577,2.176863
-15.825900,-148.602000,323.050000,16.406521,2.162910
-15.525900,-148.602000,323.050000,16.205975,2.128837
-15.225900,-148.602000,323.050000,16.479258,2.087978
-14.925900,-148.602000,323.050000,16.238415,2.000612
-14.625900,-148.602000,323.050000,16.231903,1.960634
-14.325900,-148.602000,323.050000,16.217466,1.940977
-14.025900,-148.602000,323.050000,16.212055,1.910292
-13.725900,-148.602000,323.050000,16.010904,1.909161
-13.425900,-148.602000,323.050000,16.558046,1.900178
-13.125900,-148.602000,323.050000,16.438620,1.948867
-12.825900,-148.602000,323.050000,16.555227,1.920105
-12.525900,-148.602000,323.050000,16.767893,1.901622
-12.225900,-148.602000,323.050000,16.366106,1.919312
-11.925900,-148.602000,323.050000,16.674389,2.040334
-11.625900,-148.602000,323.050000,16.816162,2.407335
-11.325900,-148.602000,323.050000,16.671967,3.150120
-11.025900,-148.602000,323.050000,16.566326,3.342814
-10.725900,-148.602000,323.050000,16.755079,3.806680
-10.425900,-148.602000,323.050000,16.575428,4.336861
-10.125900,-148.602000,323.050000,16.321911,4.487526
-9.825900,-148.602000,323.050000,16.444761,4.485834
-9.525900,-148.602000,323.050000,16.156599,4.595219
-9.225900,-148.602000,323.050000,16.210791,4.455370
-8.925900,-148.602000,323.050000,16.314081,4.599267
-8.625900,-148.602000,323.050000,16.242018,4.522141
-8.325900,-148.602000,323.050000,16.272535,4.663016
-8.025900,-148.602000,323.050000,16.386030,4.574576
-7.725900,-148.602000,323.050000,16.340179,4.439647
-7.425900,-148.602000,323.050000,16.272314,4.546710
-7.125900,-148.602000,323.050000,16.380890,4.546177
-6.825900,-148.602000,323.050000,16.438984,4.418961
-6.525900,-148.602000,323.050000,16.511559,4.549922
-6.225900,-148.602000,323.050000,16.312872,4.577550
-5.925900,-148.602000,323.050000,16.219549,4.438873
-5.625900,-148.602000,323.050000,16.342033,4.390007
-5.325900,-148.602000,323.050000,16.311699,4.587170
-5.025900,-148.602000,323.050000,16.536783,4.511287
-4.725900,-148.602000,323.050000,16.213463,4.571408
-4.425900,-148.602000,323.050000,16.159597,4.667433
-4.125900,-148.602000,323.050000,16.217588,4.604140
-3.825900,-148.602000,323.050000,16.193161,4.724778
-3.525900,-148.602000,323.050000,16.131804,4.547751
-3.225900,-148.602000,323.050000,16.155294,4.709073
-2.925900,-148.602000,323.050000,16.161558,4.673873
-2.625900,-148.602000,323.050000,16.067024,4.370275
-2.325900,-148.602000,323.050000,16.369040,4.400686
-2.025900,-148.602000,323.050000,16.246098,4.432853
-1.725900,-148.602000,323.050000,16.174017,4.533968
-1.425900,-148.602000,323.050000,16.530609,4.398252
-1.125900,-148.602000,323.050000,16.670431,4.066112
-0.825900,-148.602000,323.050000,16.860106,3.149401
-0.525900,-148.602000,323.050000,16.962080,2.868354
-0.225900,-148.602000,323.050000,16.611214,2.451074
0.074100,-148.602000,323.050000,16.906267,1.719658
0.374100,-148.602000,323.050000,16.918928,1.627134
0.674100,-148.602000,323.050000,16.650112,1.592331
0.974100,-148.602000,323.050000,16.717821,1.568185
1.274100,-148.602000,323.050000,16.642942,1.567666
1.574100,-148.602000,323.050000,15.954829,1.567466
1.874100,-148.602000,323.050000,17.024199,1.677341
2.174100,-148.602000,323.050000,17.061760,1.668033
