# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.4430366, 0.0000000, 1.2800256, 0.0000000
5.0000000, 0.0622836, 0.0000000, 1.1579356, 0.0000000
8.0000000, 0.0036167, 0.0000000, 1.1091051, 0.0000000
