# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.5305895, 0.0000000, 1.0677544, 0.0000000
5.0000000, 0.0968670, 0.0000000, 1.0384263, 0.0000000
8.0000000, 0.0071900, 0.0000000, 1.0268632, 0.0000000
