# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.0756764, 0.0000000, 2.7660390, 0.0000000
5.0000000, 0.0010732, 0.0000000, 1.9894101, 0.0000000
8.0000000, 0.0000094, 0.0000000, 1.6788097, 0.0000000
