# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.5526493, 0.0000000, 1.0166363, 0.0000000
5.0000000, 0.1072515, 0.0000000, 1.0094111, 0.0000000
8.0000000, 0.0084624, 0.0000000, 1.0065642, 0.0000000
