x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-17.625900,-148.602000,323.050000,12.373311,0.323940
-17.325900,-148.602000,323.050000,11.182004,0.297386
-17.025900,-148.602000,323.050000,11.795387,0.315621
-16.725900,-148.602000,323.050000,12.754994,0.352802
-16.425900,-148.602000,323.050000,12.885782,0.347521
-16.125900,-148.602000,323.050000,13.009093,0.345682
-15.825900,-148.602000,323.050000,13.033940,0.346982
-15.525900,-148.602000,323.050000,12.962436,0.327860
-15.225900,-148.602000,323.050000,12.755255,0.329018
-14.925900,-148.602000,323.050000,12.360228,0.317973
-14.625900,-148.602000,323.050000,13.047896,0.329657
-14.325900,-148.602000,323.050000,12.007330,0.298837
-14.025900,-148.602000,323.050000,12.573793,0.310081
-13.725900,-148.602000,323.050000,11.698567,0.284453
-13.425900,-148.602000,323.050000,12.725790,0.297592
-13.125900,-148.602000,323.050000,12.446940,0.300274
-12.825900,-148.602000,323.050000,12.898300,0.302160
-12.525900,-148.602000,323.050000,13.204389,0.292855
-12.225900,-148.602000,323.050000,12.301787,0.299513
-11.925900,-148.602000,323.050000,12.589897,0.293716
-11.625900,-148.602000,323.050000,14.072673,0.357088
-11.325900,-148.602000,323.050000,15.037308,0.482391
-11.025900,-148.602000,323.050000,15.696406,0.519422
-10.725900,-148.602000,323.050000,15.799896,0.568896
-10.425900,-148.602000,323.050000,15.938057,0.734717
-10.125900,-148.602000,323.050000,16.380140,0.739394
-9.825900,-148.602000,323.050000,16.240086,0.740105
-9.525900,-148.602000,323.050000,16.470655,0.736271
-9.225900,-148.602000,323.050000,15.967277,0.750205
-8.925900,-148.602000,323.050000,16.244091,0.743181
-8.625900,-148.602000,323.050000,16.354696,0.732180
-8.325900,-148.602000,323.050000,16.177801,0.768650
-8.025900,-148.602000,323.050000,16.640814,0.726323
-7.725900,-148.602000,323.050000,16.541988,0.747249
-7.425900,-148.602000,323.050000,16.276232,0.681400
-7.125900,-148.602000,323.050000,16.172268,0.754739
-6.825900,-148.602000,323.050000,16.060110,0.728541
-6.525900,-148.602000,323.050000,16.517475,0.746186
-6.225900,-148.602000,323.050000,16.115257,0.730112
-5.925900,-148.602000,323.050000,16.215841,0.727296
-5.625900,-148.602000,323.050000,16.276953,0.723848
-5.325900,-148.602000,323.050000,16.319075,0.730497
-5.025900,-148.602000,323.050000,15.972419,0.746890
-4.725900,-148.602000,323.050000,16.457602,0.760182
-4.425900,-148.602000,323.050000,16.204729,0.730016
-4.125900,-148.602000,323.050000,16.407604,0.768968
-3.825900,-148.602000,323.050000,16.282125,0.786493
-3.525900,-148.602000,323.050000,16.339687,0.780605
-3.225900,-148.602000,323.050000,16.730837,0.768244
-2.925900,-148.602000,323.050000,16.836332,0.801903
-2.625900,-148.602000,323.050000,16.344624,0.733130
-2.325900,-148.602000,323.050000,16.969160,0.745514
-2.025900,-148.602000,323.050000,16.699389,0.751213
-1.725900,-148.602000,323.050000,16.171005,0.723786
-1.425900,-148.602000,323.050000,16.616976,0.726696
-1.125900,-148.602000,323.050000,16.693357,0.647426
-0.825900,-148.602000,323.050000,15.802762,0.478243
-0.525900,-148.602000,323.050000,15.267481,0.418709
-0.225900,-148.602000,323.050000,14.586438,0.365199
0.074100,-148.602000,323.050000,13.073448,0.291965
0.374100,-148.602000,323.050000,12.197353,0.260974
0.674100,-148.602000,323.050000,13.444728,0.251377
0.974100,-148.602000,323.050000,12.403975,0.265977
1.274100,-148.602000,323.050000,12.395967,0.241423
1.574100,-148.602000,323.050000,12.037183,0.259777
1.874100,-148.602000,323.050000,12.313963,0.253489
2.174100,-148.602000,323.050000,12.315308,0.260227
2.474100,-148.602000,323.050000,13.215601,0.271030
2.774100,-148.602000,323.050000,12.716703,0.270677
3.074100,-148.602000,323.050000,12.906252,0.274449
3.374100,-148.602000,323.050000,12.774494,0.274758
3.674100,-148.602000,323.050000,13.869379,0.298739
3.974100,-148.602000,323.050000,13.556091,0.290749
4.274100,-148.602000,323.050000,13.995653,0.289894
4.574100,-148.602000,323.050000,13.216136,0.306659
4.874100,-148.602000,323.050000,13.137955,0.307516
5.174100,-148.602000,323.050000,14.136899,0.298347
5.474100,-148.602000,323.050000,14.124285,0.302282
5.774100,-148.602000,323.050000,13.587916,0.290605
6.074100,-148.602000,323.050000,13.718131,0.299404
6.374100,-148.602000,323.050000,14.058159,0.324539
6.674100,-148.602000,323.050000,14.037330,0.339361
-17.325900,-148.302000,323.050000,15.119702,0.488612
-17.025900,-148.302000,323.050000,14.599639,0.527336
-16.725900,-148.302000,323.050000,15.266776,0.590390
-16.425900,-148.302000,323.050000,15.655951,0.615428
-16.125900,-148.302000,323.050000,15.256673,0.595033
-15.825900,-148.302000,323.050000,15.165667,0.568281
-15.525900,-148.302000,323.050000,15.719978,0.574303
-15.225900,-148.302000,323.050000,14.902507,0.549211
-14.925900,-148.302000,323.050000,15.184923,0.523839
-14.625900,-148.302000,323.050000,15.423388,0.552640
-14.325900,-148.302000,323.050000,15.376808,0.512683
-14.025900,-148.302000,323.050000,15.103072,0.506979
-13.725900,-148.302000,323.050000,15.254598,0.490265
-13.425900,-148.302000,323.050000,15.665956,0.516258
-13.125900,-148.302000,323.050000,15.545458,0.504410
-12.825900,-148.302000,323.050000,15.160497,0.504643
-12.525900,-148.302000,323.050000,15.554247,0.512950
-12.225900,-148.302000,323.050000,15.672373,0.512571
-11.925900,-148.302000,323.050000,15.703635,0.528745
-11.625900,-148.302000,323.050000,16.081696,0.633323
-11.325900,-148.302000,323.050000,16.132666,0.842536
-11.025900,-148.302000,323.050000,16.500799,0.928273
-10.725900,-148.302000,323.050000,16.823380,1.031371
-10.425900,-148.302000,323.050000,16.270044,1.266165
-10.125900,-148.302000,323.050000,16.374527,1.270469
-9.825900,-148.302000,323.050000,16.165907,1.253376
-9.525900,-148.302000,323.050000,16.152231,1.250604
-9.225900,-148.302000,323.050000,16.416037,1.272063
-8.925900,-148.302000,323.050000,16.501390,1.284410
-8.625900,-148.302000,323.050000,16.559189,1.310704
-8.325900,-148.302000,323.050000,16.473808,1.299986
-8.025900,-148.302000,323.050000,16.587059,1.278840
-7.725900,-148.302000,323.050000,16.070299,1.245925
-7.425900,-148.302000,323.050000,16.681269,1.264053
-7.125900,-148.302000,323.050000,16.452650,1.310523
-6.825900,-148.302000,323.050000,16.614866,1.287672
-6.525900,-148.302000,323.050000,16.384359,1.243588
