x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
-17.625900,-148.602000,323.050000,12.204413,0.339836
-17.325900,-148.602000,323.050000,11.947959,0.311696
-17.025900,-148.602000,323.050000,10.904183,0.315688
-16.725900,-148.602000,323.050000,12.533957,0.336661
-16.425900,-148.602000,323.050000,13.231623,0.358467
-16.125900,-148.602000,323.050000,12.571874,0.337329
-15.825900,-148.602000,323.050000,13.461898,0.331083
-15.525900,-148.602000,323.050000,13.119376,0.351368
-15.225900,-148.602000,323.050000,12.862587,0.322503
-14.925900,-148.602000,323.050000,12.842587,0.319979
-14.625900,-148.602000,323.050000,12.971410,0.339436
-14.325900,-148.602000,323.050000,12.978229,0.312546
-14.025900,-148.602000,323.050000,13.269897,0.310530
-13.725900,-148.602000,323.050000,12.590508,0.323146
-13.425900,-148.602000,323.050000,12.943031,0.317315
-13.125900,-148.602000,323.050000,12.429872,0.307751
-12.825900,-148.602000,323.050000,12.845064,0.316561
-12.525900,-148.602000,323.050000,12.550290,0.314091
-12.225900,-148.602000,323.050000,12.804011,0.314268
-11.925900,-148.602000,323.050000,12.573261,0.327246
-11.625900,-148.602000,323.050000,14.635134,0.386354
-11.325900,-148.602000,323.050000,15.370203,0.478931
-11.025900,-148.602000,323.050000,15.435144,0.519094
-10.725900,-148.602000,323.050000,15.900260,0.617360
-10.425900,-148.602000,323.050000,16.269791,0.751948
-10.125900,-148.602000,323.050000,16.345863,0.743610
-9.825900,-148.602000,323.050000,16.296257,0.683202
-9.525900,-148.602000,323.050000,16.506931,0.751647
-9.225900,-148.602000,323.050000,16.574156,0.762808
-8.925900,-148.602000,323.050000,16.790194,0.734807
-8.625900,-148.602000,323.050000,16.306700,0.736071
-8.325900,-148.602000,323.050000,16.436359,0.745498
-8.025900,-148.602000,323.050000,16.320028,0.725894
-7.725900,-148.602000,323.050000,16.286903,0.771321
-7.425900,-148.602000,323.050000,16.051376,0.717009
-7.125900,-148.602000,323.050000,16.294174,0.721229
-6.825900,-148.602000,323.050000,16.325592,0.737987
-6.525900,-148.602000,323.050000,16.513151,0.729750
-6.225900,-148.602000,323.050000,16.741125,0.745395
-5.925900,-148.602000,323.050000,16.300600,0.746980
-5.625900,-148.602000,323.050000,16.518158,0.742256
-5.325900,-148.602000,323.050000,16.434956,0.751419
-5.025900,-148.602000,323.050000,16.510900,0.738347
-4.725900,-148.602000,323.050000,16.504324,0.738322
-4.425900,-148.602000,323.050000,16.643038,0.765058
-4.125900,-148.602000,323.050000,16.556496,0.791444
-3.825900,-148.602000,323.050000,16.612690,0.786938
-3.525900,-148.602000,323.050000,16.688320,0.814568
-3.225900,-148.602000,323.050000,16.410923,0.764993
-2.925900,-148.602000,323.050000,16.627241,0.773030
-2.625900,-148.602000,323.050000,16.421597,0.765852
-2.325900,-148.602000,323.050000,16.589460,0.735586
-2.025900,-148.602000,323.050000,16.561504,0.741241
-1.725900,-148.602000,323.050000,16.453173,0.733011
-1.425900,-148.602000,323.050000,16.347799,0.714731
-1.125900,-148.602000,323.050000,16.192282,0.657847
-0.825900,-148.602000,323.050000,15.850304,0.479714
-0.525900,-148.602000,323.050000,15.913851,0.432524
-0.225900,-148.602000,323.050000,15.080390,0.367388
0.074100,-148.602000,323.050000,13.550842,0.292180
0.374100,-148.602000,323.050000,12.558534,0.243687
0.674100,-148.602000,323.050000,12.387199,0.258542
0.974100,-148.602000,323.050000,11.996761,0.252591
1.274100,-148.602000,323.050000,13.051394,0.254651
1.574100,-148.602000,323.050000,12.434604,0.251901
1.874100,-148.602000,323.050000,11.852899,0.258013
2.174100,-148.602000,323.050000,12.280446,0.280749
2.474100,-148.602000,323.050000,12.985608,0.276687
2.774100,-148.602000,323.050000,13.318234,0.289209
3.074100,-148.602000,323.050000,13.434833,0.277936
3.374100,-148.602000,323.050000,13.103778,0.272412
3.674100,-148.602000,323.050000,13.263887,0.288874
3.974100,-148.602000,323.050000,12.775855,0.297546
4.274100,-148.602000,323.050000,14.115725,0.299444
4.574100,-148.602000,323.050000,13.019469,0.316044
4.874100,-148.602000,323.050000,13.833969,0.311014
5.174100,-148.602000,323.050000,13.482572,0.300056
5.474100,-148.602000,323.050000,13.555598,0.309770
5.774100,-148.602000,323.050000,13.626370,0.326500
6.074100,-148.602000,323.050000,14.160593,0.332207
6.374100,-148.602000,323.050000,14.489821,0.338174
6.674100,-148.602000,323.050000,14.250949,0.322309
-17.325900,-148.302000,323.050000,14.778709,0.505161
-17.025900,-148.302000,323.050000,14.675865,0.501521
-16.725900,-148.302000,323.050000,15.207850,0.566583
-16.425900,-148.302000,323.050000,15.705098,0.632805
-16.125900,-148.302000,323.050000,15.763827,0.573177
-15.825900,-148.302000,323.050000,15.732149,0.586013
-15.525900,-148.302000,323.050000,15.697319,0.598997
-15.225900,-148.302000,323.050000,15.334775,0.587789
-14.925900,-148.302000,323.050000,15.459647,0.550034
-14.625900,-148.302000,323.050000,15.094327,0.563000
-14.325900,-148.302000,323.050000,15.390767,0.531426
-14.025900,-148.302000,323.050000,15.236653,0.528471
-13.725900,-148.302000,323.050000,15.547734,0.532576
-13.425900,-148.302000,323.050000,14.841949,0.515274
-13.125900,-148.302000,323.050000,15.447405,0.501445
-12.825900,-148.302000,323.050000,15.358451,0.511419
-12.525900,-148.302000,323.050000,15.022779,0.515441
-12.225900,-148.302000,323.050000,15.413531,0.539481
-11.925900,-148.302000,323.050000,15.645264,0.543779
-11.625900,-148.302000,323.050000,15.757364,0.643864
-11.325900,-148.302000,323.050000,16.467512,0.864506
-11.025900,-148.302000,323.050000,16.045126,0.890958
-10.725900,-148.302000,323.050000,16.408918,1.058184
-10.425900,-148.302000,323.050000,16.124626,1.287435
-10.125900,-148.302000,323.050000,16.280788,1.267246
-9.825900,-148.302000,323.050000,16.799749,1.264340
-9.525900,-148.302000,323.050000,16.440397,1.313484
-9.225900,-148.302000,323.050000,16.522808,1.313420
-8.925900,-148.302000,323.050000,16.361029,1.292396
-8.625900,-148.302000,323.050000,16.186619,1.259290
-8.325900,-148.302000,323.050000,16.492102,1.333982
-8.025900,-148.302000,323.050000,16.437424,1.245490
-7.725900,-148.302000,323.050000,16.259871,1.300312
-7.425900,-148.302000,323.050000,16.468178,1.255472
-7.125900,-148.302000,323.050000,16.412754,1.265928
