# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.2979427, 0.0000000, 1.6875692, 0.0000000
5.0000000, 0.0228882, 0.0000000, 1.3993562, 0.0000000
8.0000000, 0.0007149, 0.0000000, 1.2856461, 0.0000000
