# TOPAS Version: 3.9
# Parameter File: Irr_setup_withMONAS.txt
# Results for scorer: LET_CellLayer
# Scored in component: ScorerCellLayer
# ProtonLET ( MeV/mm/(g/cm3) ) : Sum   
25.03158760070801
