# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.2594123, 0.0000000, 1.8157158, 0.0000000
5.0000000, 0.0170939, 0.0000000, 1.4638082, 0.0000000
8.0000000, 0.0004934, 0.0000000, 1.3232222, 0.0000000
