# MKM Parameters
#
# Alpha0 = 0.19 Gy-1
# Beta = 0.05 Gy-2
# AlphaX = 0.19 Gy-1 Reference radiation
# Domain Radius = 0.44 um
# Nucleus Radius = 8 um
#
# Dose[Gy], Survival, SurvivalStd, RBE, RBEStd
2.0000000, 0.1709154, 0.0000000, 2.1701657, 0.0000000
5.0000000, 0.0057047, 0.0000000, 1.6882296, 0.0000000
8.0000000, 0.0000774, 0.0000000, 1.4987718, 0.0000000
