x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
13.590774,-82.344400,-284.000000,1.206635,2.308038
14.110774,-82.344400,-284.000000,1.219087,2.317715
14.630774,-82.344400,-284.000000,1.181820,2.298138
15.150774,-82.344400,-284.000000,1.288451,2.319766
15.670774,-82.344400,-284.000000,1.209611,2.307694
16.190774,-82.344400,-284.000000,1.205762,2.332150
16.710774,-82.344400,-284.000000,1.184555,2.331307
17.230774,-82.344400,-284.000000,1.187406,2.360766
17.750774,-82.344400,-284.000000,1.204632,2.328036
18.270774,-82.344400,-284.000000,1.219285,2.337192
18.790774,-82.344400,-284.000000,1.224397,2.321339
19.310774,-82.344400,-284.000000,1.221707,2.323702
19.830774,-82.344400,-284.000000,1.225086,2.336046
20.350774,-82.344400,-284.000000,1.198071,2.327540
20.870774,-82.344400,-284.000000,1.232737,2.322041
21.390774,-82.344400,-284.000000,1.294273,2.333773
21.910774,-82.344400,-284.000000,1.209135,2.320588
22.430774,-82.344400,-284.000000,1.226349,2.334934
22.950774,-82.344400,-284.000000,1.217878,2.349434
23.470774,-82.344400,-284.000000,1.239173,2.353352
23.990774,-82.344400,-284.000000,1.272684,2.343196
24.510774,-82.344400,-284.000000,1.244930,2.347854
25.030774,-82.344400,-284.000000,1.240793,2.324617
25.550774,-82.344400,-284.000000,1.223338,2.333518
26.070774,-82.344400,-284.000000,1.296666,2.357650
26.590774,-82.344400,-284.000000,1.199194,2.333145
27.110774,-82.344400,-284.000000,1.235581,2.326617
27.630774,-82.344400,-284.000000,1.261440,2.368669
28.150774,-82.344400,-284.000000,1.240210,2.365898
28.670774,-82.344400,-284.000000,1.239967,2.348474
29.190774,-82.344400,-284.000000,1.293301,2.340559
29.710774,-82.344400,-284.000000,1.250960,2.336916
30.230774,-82.344400,-284.000000,1.205348,2.365906
30.750774,-82.344400,-284.000000,1.259997,2.332291
31.270774,-82.344400,-284.000000,1.245634,2.337281
31.790774,-82.344400,-284.000000,1.247606,2.361919
32.310774,-82.344400,-284.000000,1.193611,2.333996
32.830774,-82.344400,-284.000000,1.231848,2.352504
33.350774,-82.344400,-284.000000,1.224594,2.336409
33.870774,-82.344400,-284.000000,1.186279,2.310941
34.390774,-82.344400,-284.000000,1.207106,2.325594
34.910774,-82.344400,-284.000000,1.177687,2.317290
35.430774,-82.344400,-284.000000,1.205161,2.344729
35.950774,-82.344400,-284.000000,1.200267,2.361647
36.470774,-82.344400,-284.000000,1.230004,2.337379
36.990774,-82.344400,-284.000000,1.226937,2.322268
37.510774,-82.344400,-284.000000,1.254802,2.341701
38.030774,-82.344400,-284.000000,1.198126,2.373073
38.550774,-82.344400,-284.000000,1.192319,2.345525
39.070774,-82.344400,-284.000000,1.192716,2.341099
39.590774,-82.344400,-284.000000,1.246164,2.344323
40.110774,-82.344400,-284.000000,1.280149,2.342876
40.630774,-82.344400,-284.000000,1.215046,2.354373
41.150774,-82.344400,-284.000000,1.173100,2.361927
41.670774,-82.344400,-284.000000,1.207353,2.359385
42.190774,-82.344400,-284.000000,1.243423,2.346756
42.710774,-82.344400,-284.000000,1.233987,2.328604
43.230774,-82.344400,-284.000000,1.205424,2.324899
43.750774,-82.344400,-284.000000,1.296544,2.346748
44.270774,-82.344400,-284.000000,1.301361,2.348512
44.790774,-82.344400,-284.000000,1.209107,2.329253
45.310774,-82.344400,-284.000000,1.176390,2.327285
45.830774,-82.344400,-284.000000,1.213546,2.337164
46.350774,-82.344400,-284.000000,1.290639,2.335737
46.870774,-82.344400,-284.000000,1.245237,2.345251
47.390774,-82.344400,-284.000000,1.249881,2.343461
47.910774,-82.344400,-284.000000,1.227591,2.355203
48.430774,-82.344400,-284.000000,1.225953,2.330154
48.950774,-82.344400,-284.000000,1.164278,2.318767
49.470774,-82.344400,-284.000000,1.205838,2.337779
49.990774,-82.344400,-284.000000,1.210387,2.327638
50.510774,-82.344400,-284.000000,1.189245,2.346858
51.030774,-82.344400,-284.000000,1.203997,2.347662
13.070774,-81.824400,-284.000000,1.246167,2.338650
13.590774,-81.824400,-284.000000,1.213471,2.317631
14.110774,-81.824400,-284.000000,1.214038,2.337359
14.630774,-81.824400,-284.000000,1.273452,2.302386
15.150774,-81.824400,-284.000000,1.229912,2.313775
15.670774,-81.824400,-284.000000,1.219818,2.309099
16.190774,-81.824400,-284.000000,1.189209,2.342187
16.710774,-81.824400,-284.000000,1.193696,2.329344
17.230774,-81.824400,-284.000000,1.193406,2.362478
17.750774,-81.824400,-284.000000,1.220092,2.335783
18.270774,-81.824400,-284.000000,1.267727,2.332318
18.790774,-81.824400,-284.000000,1.227014,2.328778
19.310774,-81.824400,-284.000000,1.240503,2.339034
19.830774,-81.824400,-284.000000,1.200321,2.343634
20.350774,-81.824400,-284.000000,1.218166,2.335739
20.870774,-81.824400,-284.000000,1.260551,2.351504
21.390774,-81.824400,-284.000000,1.247168,2.342963
21.910774,-81.824400,-284.000000,1.222468,2.333087
22.430774,-81.824400,-284.000000,1.233851,2.336540
22.950774,-81.824400,-284.000000,1.188065,2.331774
23.470774,-81.824400,-284.000000,1.231713,2.357485
23.990774,-81.824400,-284.000000,1.251261,2.356454
24.510774,-81.824400,-284.000000,1.240039,2.350064
25.030774,-81.824400,-284.000000,1.249376,2.339823
25.550774,-81.824400,-284.000000,1.250575,2.329754
26.070774,-81.824400,-284.000000,1.236501,2.346014
26.590774,-81.824400,-284.000000,1.223536,2.333461
27.110774,-81.824400,-284.000000,1.280690,2.335364
27.630774,-81.824400,-284.000000,1.206981,2.360133
28.150774,-81.824400,-284.000000,1.216169,2.349090
28.670774,-81.824400,-284.000000,1.241731,2.372797
29.190774,-81.824400,-284.000000,1.226503,2.352928
29.710774,-81.824400,-284.000000,1.271754,2.342119
30.230774,-81.824400,-284.000000,1.273177,2.345806
30.750774,-81.824400,-284.000000,1.198308,2.347034
31.270774,-81.824400,-284.000000,1.259869,2.341922
31.790774,-81.824400,-284.000000,1.242398,2.359894
32.310774,-81.824400,-284.000000,1.245823,2.336175
32.830774,-81.824400,-284.000000,1.257567,2.344911
33.350774,-81.824400,-284.000000,1.237736,2.345509
33.870774,-81.824400,-284.000000,1.181539,2.317669
34.390774,-81.824400,-284.000000,1.213665,2.309336
34.910774,-81.824400,-284.000000,1.214590,2.323184
35.430774,-81.824400,-284.000000,1.214264,2.348787
35.950774,-81.824400,-284.000000,1.234937,2.357906
36.470774,-81.824400,-284.000000,1.227732,2.346426
36.990774,-81.824400,-284.000000,1.227304,2.340574
37.510774,-81.824400,-284.000000,1.248145,2.349340
38.030774,-81.824400,-284.000000,1.199907,2.363550
38.550774,-81.824400,-284.000000,1.217583,2.347206
39.070774,-81.824400,-284.000000,1.234329,2.328385
