x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
13.590774,-82.344400,-284.000000,1.206635,0.576992
14.110774,-82.344400,-284.000000,1.219087,0.579411
14.630774,-82.344400,-284.000000,1.181820,0.574517
15.150774,-82.344400,-284.000000,1.288451,0.579924
15.670774,-82.344400,-284.000000,1.209611,0.576906
16.190774,-82.344400,-284.000000,1.205762,0.583020
16.710774,-82.344400,-284.000000,1.184555,0.582809
17.230774,-82.344400,-284.000000,1.187406,0.590174
17.750774,-82.344400,-284.000000,1.204632,0.581991
18.270774,-82.344400,-284.000000,1.219285,0.584280
18.790774,-82.344400,-284.000000,1.224397,0.580317
19.310774,-82.344400,-284.000000,1.221707,0.580908
19.830774,-82.344400,-284.000000,1.225086,0.583993
20.350774,-82.344400,-284.000000,1.198071,0.581867
20.870774,-82.344400,-284.000000,1.232737,0.580492
21.390774,-82.344400,-284.000000,1.294273,0.583425
21.910774,-82.344400,-284.000000,1.209135,0.580129
22.430774,-82.344400,-284.000000,1.226349,0.583716
22.950774,-82.344400,-284.000000,1.217878,0.587341
23.470774,-82.344400,-284.000000,1.239173,0.588320
23.990774,-82.344400,-284.000000,1.272684,0.585781
24.510774,-82.344400,-284.000000,1.244930,0.586946
25.030774,-82.344400,-284.000000,1.240793,0.581136
25.550774,-82.344400,-284.000000,1.223338,0.583362
26.070774,-82.344400,-284.000000,1.296666,0.589394
26.590774,-82.344400,-284.000000,1.199194,0.583268
27.110774,-82.344400,-284.000000,1.235581,0.581637
27.630774,-82.344400,-284.000000,1.261440,0.592149
28.150774,-82.344400,-284.000000,1.240210,0.591456
28.670774,-82.344400,-284.000000,1.239967,0.587100
29.190774,-82.344400,-284.000000,1.293301,0.585122
29.710774,-82.344400,-284.000000,1.250960,0.584211
30.230774,-82.344400,-284.000000,1.205348,0.591458
30.750774,-82.344400,-284.000000,1.259997,0.583055
31.270774,-82.344400,-284.000000,1.245634,0.584302
31.790774,-82.344400,-284.000000,1.247606,0.590462
32.310774,-82.344400,-284.000000,1.193611,0.583481
32.830774,-82.344400,-284.000000,1.231848,0.588108
33.350774,-82.344400,-284.000000,1.224594,0.584084
33.870774,-82.344400,-284.000000,1.186279,0.577718
34.390774,-82.344400,-284.000000,1.207106,0.581381
34.910774,-82.344400,-284.000000,1.177687,0.579305
35.430774,-82.344400,-284.000000,1.205161,0.586164
35.950774,-82.344400,-284.000000,1.200267,0.590394
36.470774,-82.344400,-284.000000,1.230004,0.584327
36.990774,-82.344400,-284.000000,1.226937,0.580549
37.510774,-82.344400,-284.000000,1.254802,0.585407
38.030774,-82.344400,-284.000000,1.198126,0.593250
38.550774,-82.344400,-284.000000,1.192319,0.586363
39.070774,-82.344400,-284.000000,1.192716,0.585257
39.590774,-82.344400,-284.000000,1.246164,0.586063
40.110774,-82.344400,-284.000000,1.280149,0.585701
40.630774,-82.344400,-284.000000,1.215046,0.588575
41.150774,-82.344400,-284.000000,1.173100,0.590464
41.670774,-82.344400,-284.000000,1.207353,0.589828
42.190774,-82.344400,-284.000000,1.243423,0.586671
42.710774,-82.344400,-284.000000,1.233987,0.582133
43.230774,-82.344400,-284.000000,1.205424,0.581207
43.750774,-82.344400,-284.000000,1.296544,0.586669
44.270774,-82.344400,-284.000000,1.301361,0.587110
44.790774,-82.344400,-284.000000,1.209107,0.582296
45.310774,-82.344400,-284.000000,1.176390,0.581803
45.830774,-82.344400,-284.000000,1.213546,0.584273
46.350774,-82.344400,-284.000000,1.290639,0.583916
46.870774,-82.344400,-284.000000,1.245237,0.586295
47.390774,-82.344400,-284.000000,1.249881,0.585847
47.910774,-82.344400,-284.000000,1.227591,0.588783
48.430774,-82.344400,-284.000000,1.225953,0.582521
48.950774,-82.344400,-284.000000,1.164278,0.579674
49.470774,-82.344400,-284.000000,1.205838,0.584427
49.990774,-82.344400,-284.000000,1.210387,0.581892
50.510774,-82.344400,-284.000000,1.189245,0.586697
51.030774,-82.344400,-284.000000,1.203997,0.586898
13.070774,-81.824400,-284.000000,1.246167,0.584644
13.590774,-81.824400,-284.000000,1.213471,0.579390
14.110774,-81.824400,-284.000000,1.214038,0.584322
14.630774,-81.824400,-284.000000,1.273452,0.575579
15.150774,-81.824400,-284.000000,1.229912,0.578426
15.670774,-81.824400,-284.000000,1.219818,0.577257
16.190774,-81.824400,-284.000000,1.189209,0.585529
16.710774,-81.824400,-284.000000,1.193696,0.582318
17.230774,-81.824400,-284.000000,1.193406,0.590602
17.750774,-81.824400,-284.000000,1.220092,0.583928
18.270774,-81.824400,-284.000000,1.267727,0.583062
18.790774,-81.824400,-284.000000,1.227014,0.582177
19.310774,-81.824400,-284.000000,1.240503,0.584741
19.830774,-81.824400,-284.000000,1.200321,0.585891
20.350774,-81.824400,-284.000000,1.218166,0.583917
20.870774,-81.824400,-284.000000,1.260551,0.587858
21.390774,-81.824400,-284.000000,1.247168,0.585723
21.910774,-81.824400,-284.000000,1.222468,0.583254
22.430774,-81.824400,-284.000000,1.233851,0.584117
22.950774,-81.824400,-284.000000,1.188065,0.582926
23.470774,-81.824400,-284.000000,1.231713,0.589353
23.990774,-81.824400,-284.000000,1.251261,0.589095
24.510774,-81.824400,-284.000000,1.240039,0.587498
25.030774,-81.824400,-284.000000,1.249376,0.584938
25.550774,-81.824400,-284.000000,1.250575,0.582421
26.070774,-81.824400,-284.000000,1.236501,0.586486
26.590774,-81.824400,-284.000000,1.223536,0.583347
27.110774,-81.824400,-284.000000,1.280690,0.583823
27.630774,-81.824400,-284.000000,1.206981,0.590015
28.150774,-81.824400,-284.000000,1.216169,0.587255
28.670774,-81.824400,-284.000000,1.241731,0.593181
29.190774,-81.824400,-284.000000,1.226503,0.588214
29.710774,-81.824400,-284.000000,1.271754,0.585512
30.230774,-81.824400,-284.000000,1.273177,0.586433
30.750774,-81.824400,-284.000000,1.198308,0.586740
31.270774,-81.824400,-284.000000,1.259869,0.585463
31.790774,-81.824400,-284.000000,1.242398,0.589955
32.310774,-81.824400,-284.000000,1.245823,0.584026
32.830774,-81.824400,-284.000000,1.257567,0.586210
33.350774,-81.824400,-284.000000,1.237736,0.586359
33.870774,-81.824400,-284.000000,1.181539,0.579400
34.390774,-81.824400,-284.000000,1.213665,0.577316
34.910774,-81.824400,-284.000000,1.214590,0.580778
35.430774,-81.824400,-284.000000,1.214264,0.587179
35.950774,-81.824400,-284.000000,1.234937,0.589458
36.470774,-81.824400,-284.000000,1.227732,0.586589
36.990774,-81.824400,-284.000000,1.227304,0.585126
37.510774,-81.824400,-284.000000,1.248145,0.587317
38.030774,-81.824400,-284.000000,1.199907,0.590869
38.550774,-81.824400,-284.000000,1.217583,0.586784
39.070774,-81.824400,-284.000000,1.234329,0.582078
39.590774,-81.824400,-284.000000,1.187713,0.586503
40.110774,-81.824400,-284.000000,1.207875,0.586018
40.630774,-81.824400,-284.000000,1.212993,0.589191
41.150774,-81.824400,-284.000000,1.235812,0.593527
41.670774,-81.824400,-284.000000,1.246320,0.590498
42.190774,-81.824400,-284.000000,1.216956,0.588891
42.710774,-81.824400,-284.000000,1.251668,0.581520
43.230774,-81.824400,-284.000000,1.200685,0.582852
43.750774,-81.824400,-284.000000,1.248774,0.584598
44.270774,-81.824400,-284.000000,1.262626,0.590493
44.790774,-81.824400,-284.000000,1.200819,0.583412
45.310774,-81.824400,-284.000000,1.178234,0.585318
45.830774,-81.824400,-284.000000,1.220922,0.584194
46.350774,-81.824400,-284.000000,1.226954,0.591262
46.870774,-81.824400,-284.000000,1.202931,0.586845
47.390774,-81.824400,-284.000000,1.276844,0.587508
47.910774,-81.824400,-284.000000,1.228740,0.586558
48.430774,-81.824400,-284.000000,1.197069,0.584436
48.950774,-81.824400,-284.000000,1.206805,0.584069
49.470774,-81.824400,-284.000000,1.234430,0.588024
49.990774,-81.824400,-284.000000,1.209985,0.582570
50.510774,-81.824400,-284.000000,1.196546,0.583936
51.030774,-81.824400,-284.000000,1.238493,0.587903
51.550774,-81.824400,-284.000000,1.259785,0.587360
52.070774,-81.824400,-284.000000,1.249837,0.588051
52.590774,-81.824400,-284.000000,1.247081,0.593839
53.110774,-81.824400,-284.000000,1.200869,0.585280
53.630774,-81.824400,-284.000000,1.228181,0.580737
54.150774,-81.824400,-284.000000,1.226090,0.584901
14.630774,-81.304400,-284.000000,1.227002,0.578811
15.150774,-81.304400,-284.000000,1.261031,0.580131
15.670774,-81.304400,-284.000000,1.223075,0.576670
16.190774,-81.304400,-284.000000,1.193490,0.585470
16.710774,-81.304400,-284.000000,1.205948,0.583173
17.230774,-81.304400,-284.000000,1.229626,0.588126
17.750774,-81.304400,-284.000000,1.198124,0.583868
18.270774,-81.304400,-284.000000,1.227757,0.582446
18.790774,-81.304400,-284.000000,1.219128,0.582866
19.310774,-81.304400,-284.000000,1.206672,0.585577
42.710774,-81.304400,-284.000000,1.245964,0.584534
43.230774,-81.304400,-284.000000,1.189995,0.583607
43.750774,-81.304400,-284.000000,1.217165,0.589072
44.270774,-81.304400,-284.000000,1.240104,0.589641
44.790774,-81.304400,-284.000000,1.277809,0.585176
45.310774,-81.304400,-284.000000,1.215365,0.588474
45.830774,-81.304400,-284.000000,1.226135,0.585537
46.350774,-81.304400,-284.000000,1.206971,0.586954
46.870774,-81.304400,-284.000000,1.207412,0.588434
47.390774,-81.304400,-284.000000,1.201468,0.584743
47.910774,-81.304400,-284.000000,1.217884,0.588504
48.430774,-81.304400,-284.000000,1.190484,0.584911
48.950774,-81.304400,-284.000000,1.249739,0.585836
13.590774,-82.344400,-283.000000,1.196545,0.577840
14.110774,-82.344400,-283.000000,1.240455,0.583042
14.630774,-82.344400,-283.000000,1.224152,0.581124
15.150774,-82.344400,-283.000000,1.241427,0.582501
15.670774,-82.344400,-283.000000,1.293575,0.581697
16.190774,-82.344400,-283.000000,1.198266,0.583565
16.710774,-82.344400,-283.000000,1.223921,0.582985
17.230774,-82.344400,-283.000000,1.226450,0.582197
17.750774,-82.344400,-283.000000,1.240569,0.580117
18.270774,-82.344400,-283.000000,1.196877,0.586578
18.790774,-82.344400,-283.000000,1.249344,0.585704
19.310774,-82.344400,-283.000000,1.234573,0.590692
19.830774,-82.344400,-283.000000,1.249112,0.582523
20.350774,-82.344400,-283.000000,1.224986,0.591808
20.870774,-82.344400,-283.000000,1.241846,0.592126
21.390774,-82.344400,-283.000000,1.203287,0.578897
21.910774,-82.344400,-283.000000,1.229209,0.583733
22.430774,-82.344400,-283.000000,1.203418,0.591055
22.950774,-82.344400,-283.000000,1.234919,0.585895
23.470774,-82.344400,-283.000000,1.254432,0.590220
23.990774,-82.344400,-283.000000,1.252218,0.583444
24.510774,-82.344400,-283.000000,1.179240,0.581224
25.030774,-82.344400,-283.000000,1.190473,0.587040
25.550774,-82.344400,-283.000000,1.184101,0.582799
26.070774,-82.344400,-283.000000,1.228830,0.589080
26.590774,-82.344400,-283.000000,1.256799,0.582527
27.110774,-82.344400,-283.000000,1.274882,0.580862
27.630774,-82.344400,-283.000000,1.212570,0.586470
28.150774,-82.344400,-283.000000,1.228516,0.581980
28.670774,-82.344400,-283.000000,1.231385,0.585327
29.190774,-82.344400,-283.000000,1.257740,0.587899
29.710774,-82.344400,-283.000000,1.315684,0.588887
30.230774,-82.344400,-283.000000,1.262041,0.583847
30.750774,-82.344400,-283.000000,1.186391,0.582884
31.270774,-82.344400,-283.000000,1.209088,0.586373
31.790774,-82.344400,-283.000000,1.245170,0.588415
32.310774,-82.344400,-283.000000,1.270975,0.586883
32.830774,-82.344400,-283.000000,1.268939,0.583808
33.350774,-82.344400,-283.000000,1.223700,0.588491
33.870774,-82.344400,-283.000000,1.169952,0.584500
34.390774,-82.344400,-283.000000,1.252606,0.589880
34.910774,-82.344400,-283.000000,1.191177,0.583872
35.430774,-82.344400,-283.000000,1.231870,0.590100
35.950774,-82.344400,-283.000000,1.236065,0.586096
36.470774,-82.344400,-283.000000,1.259696,0.587024
36.990774,-82.344400,-283.000000,1.225648,0.579848
37.510774,-82.344400,-283.000000,1.229584,0.583513
38.030774,-82.344400,-283.000000,1.222690,0.588678
38.550774,-82.344400,-283.000000,1.249511,0.587480
39.070774,-82.344400,-283.000000,1.258047,0.591459
39.590774,-82.344400,-283.000000,1.248161,0.583353
40.110774,-82.344400,-283.000000,1.225528,0.584607
40.630774,-82.344400,-283.000000,1.232741,0.586984
41.150774,-82.344400,-283.000000,1.208417,0.597920
41.670774,-82.344400,-283.000000,1.203136,0.592213
42.190774,-82.344400,-283.000000,1.229936,0.580541
42.710774,-82.344400,-283.000000,1.181541,0.584763
43.230774,-82.344400,-283.000000,1.231958,0.590444
43.750774,-82.344400,-283.000000,1.259398,0.593717
44.270774,-82.344400,-283.000000,1.215768,0.587889
44.790774,-82.344400,-283.000000,1.245745,0.586013
45.310774,-82.344400,-283.000000,1.189597,0.592076
45.830774,-82.344400,-283.000000,1.220938,0.585616
46.350774,-82.344400,-283.000000,1.215592,0.583639
46.870774,-82.344400,-283.000000,1.190899,0.587623
47.390774,-82.344400,-283.000000,1.265288,0.586724
47.910774,-82.344400,-283.000000,1.221452,0.583635
48.430774,-82.344400,-283.000000,1.197845,0.581709
48.950774,-82.344400,-283.000000,1.192955,0.586340
49.470774,-82.344400,-283.000000,1.219098,0.600388
49.990774,-82.344400,-283.000000,1.203139,0.588166
50.510774,-82.344400,-283.000000,1.202050,0.589523
51.030774,-82.344400,-283.000000,1.197252,0.583131
51.550774,-82.344400,-283.000000,1.189747,0.588506
52.070774,-82.344400,-283.000000,1.239323,0.590002
52.590774,-82.344400,-283.000000,1.253050,0.591058
53.110774,-82.344400,-283.000000,1.236170,0.588636
53.630774,-82.344400,-283.000000,1.231760,0.584608
54.150774,-82.344400,-283.000000,1.222386,0.586902
54.670774,-82.344400,-283.000000,1.217040,0.585776
55.190774,-82.344400,-283.000000,1.246622,0.580725
55.710774,-82.344400,-283.000000,1.254794,0.591421
13.070774,-81.824400,-283.000000,1.228453,0.582347
13.590774,-81.824400,-283.000000,1.196138,0.578893
