x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
13.590774,-82.344400,-284.000000,12.185187,4.355431
14.110774,-82.344400,-284.000000,11.997222,4.322456
14.630774,-82.344400,-284.000000,12.124308,4.353301
15.150774,-82.344400,-284.000000,12.158007,4.360589
15.670774,-82.344400,-284.000000,12.131943,4.392796
16.190774,-82.344400,-284.000000,12.135810,4.416340
16.710774,-82.344400,-284.000000,12.030191,4.412600
17.230774,-82.344400,-284.000000,11.982795,4.381611
17.750774,-82.344400,-284.000000,12.171473,4.455289
18.270774,-82.344400,-284.000000,12.042747,4.435294
18.790774,-82.344400,-284.000000,12.243132,4.432902
19.310774,-82.344400,-284.000000,11.869803,4.358735
19.830774,-82.344400,-284.000000,11.986244,4.451637
20.350774,-82.344400,-284.000000,12.207503,4.501039
20.870774,-82.344400,-284.000000,11.838537,4.467002
21.390774,-82.344400,-284.000000,11.956685,4.499874
21.910774,-82.344400,-284.000000,11.986460,4.509078
22.430774,-82.344400,-284.000000,12.220063,4.543430
22.950774,-82.344400,-284.000000,12.189430,4.475446
23.470774,-82.344400,-284.000000,12.186145,4.487947
23.990774,-82.344400,-284.000000,12.029719,4.437648
24.510774,-82.344400,-284.000000,12.084043,4.498066
25.030774,-82.344400,-284.000000,11.980788,4.520409
25.550774,-82.344400,-284.000000,12.170397,4.505654
26.070774,-82.344400,-284.000000,12.014971,4.494813
26.590774,-82.344400,-284.000000,12.183331,4.503924
27.110774,-82.344400,-284.000000,11.976008,4.501956
27.630774,-82.344400,-284.000000,12.251009,4.512418
28.150774,-82.344400,-284.000000,12.181025,4.490525
28.670774,-82.344400,-284.000000,12.258635,4.505795
29.190774,-82.344400,-284.000000,11.871553,4.483836
29.710774,-82.344400,-284.000000,12.051006,4.505082
30.230774,-82.344400,-284.000000,11.938340,4.532223
30.750774,-82.344400,-284.000000,11.747795,4.520030
31.270774,-82.344400,-284.000000,12.127705,4.529649
31.790774,-82.344400,-284.000000,12.198805,4.521536
32.310774,-82.344400,-284.000000,11.973378,4.469047
32.830774,-82.344400,-284.000000,12.162620,4.440598
33.350774,-82.344400,-284.000000,12.054523,4.513991
33.870774,-82.344400,-284.000000,12.057554,4.488237
34.390774,-82.344400,-284.000000,11.941960,4.512247
34.910774,-82.344400,-284.000000,12.121428,4.519092
35.430774,-82.344400,-284.000000,12.048162,4.540035
35.950774,-82.344400,-284.000000,12.108665,4.505737
36.470774,-82.344400,-284.000000,12.224314,4.474666
36.990774,-82.344400,-284.000000,12.054713,4.527064
37.510774,-82.344400,-284.000000,12.002972,4.501084
