x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
13.590774,-82.344400,-284.000000,12.185187,7.467866
14.110774,-82.344400,-284.000000,11.997222,7.411328
14.630774,-82.344400,-284.000000,12.124308,7.464216
15.150774,-82.344400,-284.000000,12.158007,7.476712
15.670774,-82.344400,-284.000000,12.131943,7.531935
16.190774,-82.344400,-284.000000,12.135810,7.572302
16.710774,-82.344400,-284.000000,12.030191,7.565890
17.230774,-82.344400,-284.000000,11.982795,7.512756
17.750774,-82.344400,-284.000000,12.171473,7.639086
18.270774,-82.344400,-284.000000,12.042747,7.604801
18.790774,-82.344400,-284.000000,12.243132,7.600701
19.310774,-82.344400,-284.000000,11.869803,7.473533
19.830774,-82.344400,-284.000000,11.986244,7.632824
20.350774,-82.344400,-284.000000,12.207503,7.717527
20.870774,-82.344400,-284.000000,11.838537,7.659169
21.390774,-82.344400,-284.000000,11.956685,7.715531
21.910774,-82.344400,-284.000000,11.986460,7.731311
22.430774,-82.344400,-284.000000,12.220063,7.790213
22.950774,-82.344400,-284.000000,12.189430,7.673646
23.470774,-82.344400,-284.000000,12.186145,7.695082
23.990774,-82.344400,-284.000000,12.029719,7.608839
24.510774,-82.344400,-284.000000,12.084043,7.712433
25.030774,-82.344400,-284.000000,11.980788,7.750740
25.550774,-82.344400,-284.000000,12.170397,7.725442
26.070774,-82.344400,-284.000000,12.014971,7.706853
26.590774,-82.344400,-284.000000,12.183331,7.722476
27.110774,-82.344400,-284.000000,11.976008,7.719101
27.630774,-82.344400,-284.000000,12.251009,7.737040
28.150774,-82.344400,-284.000000,12.181025,7.699502
28.670774,-82.344400,-284.000000,12.258635,7.725683
29.190774,-82.344400,-284.000000,11.871553,7.688033
29.710774,-82.344400,-284.000000,12.051006,7.724462
30.230774,-82.344400,-284.000000,11.938340,7.770997
30.750774,-82.344400,-284.000000,11.747795,7.750092
31.270774,-82.344400,-284.000000,12.127705,7.766584
31.790774,-82.344400,-284.000000,12.198805,7.752675
32.310774,-82.344400,-284.000000,11.973378,7.662675
32.830774,-82.344400,-284.000000,12.162620,7.613896
33.350774,-82.344400,-284.000000,12.054523,7.739736
33.870774,-82.344400,-284.000000,12.057554,7.695579
34.390774,-82.344400,-284.000000,11.941960,7.736745
34.910774,-82.344400,-284.000000,12.121428,7.748483
35.430774,-82.344400,-284.000000,12.048162,7.784392
35.950774,-82.344400,-284.000000,12.108665,7.725585
36.470774,-82.344400,-284.000000,12.224314,7.672309
36.990774,-82.344400,-284.000000,12.054713,7.762153
37.510774,-82.344400,-284.000000,12.002972,7.717607
38.030774,-82.344400,-284.000000,12.074375,7.703090
38.550774,-82.344400,-284.000000,11.978603,7.688479
39.070774,-82.344400,-284.000000,12.059380,7.688390
39.590774,-82.344400,-284.000000,11.833508,7.611124
40.110774,-82.344400,-284.000000,11.952042,7.783178
40.630774,-82.344400,-284.000000,11.988605,7.751106
41.150774,-82.344400,-284.000000,12.055820,7.726542
41.670774,-82.344400,-284.000000,12.106494,7.763657
42.190774,-82.344400,-284.000000,12.044600,7.717575
42.710774,-82.344400,-284.000000,12.123311,7.761046
43.230774,-82.344400,-284.000000,12.114511,7.689671
43.750774,-82.344400,-284.000000,12.019571,7.750846
44.270774,-82.344400,-284.000000,12.284932,7.692105
44.790774,-82.344400,-284.000000,12.126624,7.825591
45.310774,-82.344400,-284.000000,11.838634,7.665840
45.830774,-82.344400,-284.000000,12.043907,7.727354
