x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
13.590774,-82.344400,-284.000000,1.206635,4.892249
14.110774,-82.344400,-284.000000,1.219087,4.912760
14.630774,-82.344400,-284.000000,1.181820,4.871263
15.150774,-82.344400,-284.000000,1.288451,4.917108
15.670774,-82.344400,-284.000000,1.209611,4.891521
16.190774,-82.344400,-284.000000,1.205762,4.943357
16.710774,-82.344400,-284.000000,1.184555,4.941572
17.230774,-82.344400,-284.000000,1.187406,5.004014
17.750774,-82.344400,-284.000000,1.204632,4.934638
18.270774,-82.344400,-284.000000,1.219285,4.954045
18.790774,-82.344400,-284.000000,1.224397,4.920441
19.310774,-82.344400,-284.000000,1.221707,4.925451
19.830774,-82.344400,-284.000000,1.225086,4.951614
20.350774,-82.344400,-284.000000,1.198071,4.933585
20.870774,-82.344400,-284.000000,1.232737,4.921930
21.390774,-82.344400,-284.000000,1.294273,4.946798
21.910774,-82.344400,-284.000000,1.209135,4.918850
22.430774,-82.344400,-284.000000,1.226349,4.949258
22.950774,-82.344400,-284.000000,1.217878,4.979995
23.470774,-82.344400,-284.000000,1.239173,4.988299
23.990774,-82.344400,-284.000000,1.272684,4.966771
24.510774,-82.344400,-284.000000,1.244930,4.976645
25.030774,-82.344400,-284.000000,1.240793,4.927390
25.550774,-82.344400,-284.000000,1.223338,4.946257
26.070774,-82.344400,-284.000000,1.296666,4.997408
26.590774,-82.344400,-284.000000,1.199194,4.945467
27.110774,-82.344400,-284.000000,1.235581,4.931631
27.630774,-82.344400,-284.000000,1.261440,5.020766
28.150774,-82.344400,-284.000000,1.240210,5.014892
28.670774,-82.344400,-284.000000,1.239967,4.977958
29.190774,-82.344400,-284.000000,1.293301,4.961181
29.710774,-82.344400,-284.000000,1.250960,4.953461
30.230774,-82.344400,-284.000000,1.205348,5.014910
30.750774,-82.344400,-284.000000,1.259997,4.943656
31.270774,-82.344400,-284.000000,1.245634,4.954234
31.790774,-82.344400,-284.000000,1.247606,5.006459
32.310774,-82.344400,-284.000000,1.193611,4.947271
32.830774,-82.344400,-284.000000,1.231848,4.986502
