x_mm,y_mm,z_mm,LET_keV_per_um,Physical_dose
13.590774,-82.344400,-284.000000,1.206635,1.956900
14.110774,-82.344400,-284.000000,1.219087,1.965104
14.630774,-82.344400,-284.000000,1.181820,1.948505
15.150774,-82.344400,-284.000000,1.288451,1.966843
15.670774,-82.344400,-284.000000,1.209611,1.956608
16.190774,-82.344400,-284.000000,1.205762,1.977343
16.710774,-82.344400,-284.000000,1.184555,1.976629
17.230774,-82.344400,-284.000000,1.187406,2.001606
17.750774,-82.344400,-284.000000,1.204632,1.973855
18.270774,-82.344400,-284.000000,1.219285,1.981618
18.790774,-82.344400,-284.000000,1.224397,1.968176
19.310774,-82.344400,-284.000000,1.221707,1.970181
19.830774,-82.344400,-284.000000,1.225086,1.980646
20.350774,-82.344400,-284.000000,1.198071,1.973434
20.870774,-82.344400,-284.000000,1.232737,1.968772
21.390774,-82.344400,-284.000000,1.294273,1.978719
21.910774,-82.344400,-284.000000,1.209135,1.967540
22.430774,-82.344400,-284.000000,1.226349,1.979703
22.950774,-82.344400,-284.000000,1.217878,1.991998
23.470774,-82.344400,-284.000000,1.239173,1.995319
23.990774,-82.344400,-284.000000,1.272684,1.986709
24.510774,-82.344400,-284.000000,1.244930,1.990658
25.030774,-82.344400,-284.000000,1.240793,1.970956
25.550774,-82.344400,-284.000000,1.223338,1.978503
26.070774,-82.344400,-284.000000,1.296666,1.998963
26.590774,-82.344400,-284.000000,1.199194,1.978187
27.110774,-82.344400,-284.000000,1.235581,1.972652
27.630774,-82.344400,-284.000000,1.261440,2.008306
28.150774,-82.344400,-284.000000,1.240210,2.005957
28.670774,-82.344400,-284.000000,1.239967,1.991183
29.190774,-82.344400,-284.000000,1.293301,1.984473
29.710774,-82.344400,-284.000000,1.250960,1.981384
30.230774,-82.344400,-284.000000,1.205348,2.005964
30.750774,-82.344400,-284.000000,1.259997,1.977463
31.270774,-82.344400,-284.000000,1.245634,1.981694
31.790774,-82.344400,-284.000000,1.247606,2.002584
32.310774,-82.344400,-284.000000,1.193611,1.978908
32.830774,-82.344400,-284.000000,1.231848,1.994601
33.350774,-82.344400,-284.000000,1.224594,1.980954
